ts,open,high,low,close,volume
2025-10-12 17:42:00+00:00,114317.4,114346.3,114296.9,114310.5,54.5335
2025-10-12 17:43:00+00:00,114311.7,114311.8,114253.8,114263.2,24.229
2025-10-12 17:44:00+00:00,114263.3,114290.0,114263.2,114290.0,8.9993
2025-10-12 17:45:00+00:00,114290.0,114328.0,114263.2,114300.0,48.3727
2025-10-12 17:46:00+00:00,114300.0,114322.3,114215.0,114227.8,25.4609
2025-10-12 17:47:00+00:00,114227.9,114270.8,114111.8,114215.6,43.3353
2025-10-12 17:48:00+00:00,114215.6,114215.7,114133.0,114133.0,10.6783
2025-10-12 17:49:00+00:00,114133.1,114148.6,114050.0,114050.1,33.9657
2025-10-12 17:50:00+00:00,114050.1,114050.1,113720.0,113756.4,169.9964
2025-10-12 17:51:00+00:00,113756.5,113762.1,113469.7,113615.1,487.4691
2025-10-12 17:52:00+00:00,113615.1,113793.4,113588.0,113793.4,117.0044
2025-10-12 17:53:00+00:00,113793.4,113830.8,113720.4,113776.5,97.7651
2025-10-12 17:54:00+00:00,113776.5,113819.2,113697.0,113819.2,138.3579
2025-10-12 17:55:00+00:00,113819.2,113846.8,113750.0,113782.4,26.9847
2025-10-12 17:56:00+00:00,113782.5,113840.7,113782.5,113801.5,26.9215
2025-10-12 17:57:00+00:00,113801.5,113819.0,113704.3,113727.1,57.2254
2025-10-12 17:58:00+00:00,113726.3,113755.2,113700.1,113738.8,34.6768
2025-10-12 17:59:00+00:00,113738.8,113771.1,113724.0,113765.0,25.891
2025-10-12 18:00:00+00:00,113765.1,113822.8,113765.0,113811.9,38.8024
2025-10-12 18:01:00+00:00,113811.9,113866.0,113790.5,113811.9,52.4667
2025-10-12 18:02:00+00:00,113811.8,113840.0,113730.1,113814.4,33.0373
2025-10-12 18:03:00+00:00,113814.5,113903.7,113775.4,113903.7,27.9234
2025-10-12 18:04:00+00:00,113903.7,114017.4,113892.5,113994.0,58.4026
2025-10-12 18:05:00+00:00,113994.0,114075.0,113952.5,114071.3,51.8948
2025-10-12 18:06:00+00:00,114071.2,114071.3,113955.1,113955.1,37.5697
2025-10-12 18:07:00+00:00,113955.1,114004.0,113942.0,113954.2,24.2704
2025-10-12 18:08:00+00:00,113954.2,113977.0,113918.8,113950.6,21.8156
2025-10-12 18:09:00+00:00,113950.6,114124.5,113950.5,114082.7,42.9463
2025-10-12 18:10:00+00:00,114082.6,114190.0,114082.6,114110.9,64.1153
2025-10-12 18:11:00+00:00,114110.9,114123.2,114010.0,114011.8,27.9615
2025-10-12 18:12:00+00:00,114011.9,114045.8,113960.5,113960.5,26.9505
2025-10-12 18:13:00+00:00,113960.0,113978.7,113875.1,113978.7,35.6906
2025-10-12 18:14:00+00:00,113978.6,114044.0,113939.6,113993.5,15.5005
2025-10-12 18:15:00+00:00,113993.5,114039.2,113957.0,113985.1,32.8554
2025-10-12 18:16:00+00:00,113985.1,114049.2,113972.1,113976.0,17.5602
2025-10-12 18:17:00+00:00,113972.4,114075.0,113972.3,114057.0,8.7382
2025-10-12 18:18:00+00:00,114057.0,114141.5,114056.9,114113.8,41.5048
2025-10-12 18:19:00+00:00,114113.8,114134.8,114020.4,114021.0,21.5059
2025-10-12 18:20:00+00:00,114021.0,114022.8,113964.1,114022.8,42.4739
2025-10-12 18:21:00+00:00,114022.8,114026.6,113924.6,113924.6,34.5826
2025-10-12 18:22:00+00:00,113924.6,113924.6,113819.5,113854.5,50.3984
2025-10-12 18:23:00+00:00,113854.4,113962.5,113854.4,113917.9,17.2269
2025-10-12 18:24:00+00:00,113917.0,113988.7,113917.0,113975.5,14.2682
2025-10-12 18:25:00+00:00,113975.4,113975.5,113820.0,113840.1,21.2736
2025-10-12 18:26:00+00:00,113840.1,113884.4,113774.4,113807.3,39.832
2025-10-12 18:27:00+00:00,113807.3,113865.0,113793.8,113843.4,11.9857
2025-10-12 18:28:00+00:00,113843.5,113887.4,113805.2,113824.7,20.4598
2025-10-12 18:29:00+00:00,113824.7,113868.9,113824.7,113840.0,9.6794
2025-10-12 18:30:00+00:00,113840.1,113860.1,113812.1,113860.1,26.3199
2025-10-12 18:31:00+00:00,113860.0,113909.8,113860.0,113909.8,40.5266
2025-10-12 18:32:00+00:00,113909.8,113971.4,113909.8,113941.3,31.5839
2025-10-12 18:33:00+00:00,113941.3,113950.0,113872.2,113909.2,16.8959
2025-10-12 18:34:00+00:00,113909.2,113950.0,113866.5,113875.8,11.1051
